Station Name,Latitude,Number_Of_Bikes,Empty Slots,ll,name,category,latitude,longitude,distance,bike_location,rating,popularity,price,review_count
4th/Congress,30.26634,7,6,"30.26634,-97.74378",Newk's Eatery,Pizza,30.2666386,-97.7436592,35.17123516,"30.26634,-97.74378",3.5,,$,51
4th/Congress,30.26634,7,6,"30.26634,-97.74378",Truluck's Ocean's Finest Seafood & Crab,Seafood,30.26683,-97.74502,130.2189528,"30.26634,-97.74378",4.5,,$$$,994
4th/Congress,30.26634,7,6,"30.26634,-97.74378",OneTaco,Tacos,30.265992,-97.742265,149.4814391,"30.26634,-97.74378",4.5,,,49
2nd/Congress,30.26408,5,8,"30.26408,-97.74355",Edge Rooftop,Lounges,30.26438641,-97.74364287,35.21972653,"30.26408,-97.74355",4.5,,$$,128
2nd/Congress,30.26408,5,8,"30.26408,-97.74355",Corner Restaurant,American (Traditional),30.264563,-97.743205,64.24397978,"30.26408,-97.74355",4,,$$,755
2nd/Congress,30.26408,5,8,"30.26408,-97.74355",Dean's Italian Steakhouse,Steakhouses,30.26438,-97.7434,64.24397978,"30.26408,-97.74355",4.5,,,98
2nd/Congress,30.26408,5,8,"30.26408,-97.74355",Cooper's Old Time Pit Bar-B-Que,Barbeque,30.26489,-97.74361,95.98256614,"30.26408,-97.74355",4,,$$,1756
2nd/Congress,30.26408,5,8,"30.26408,-97.74355",Foxy's Proper Pub,Irish,30.264078,-97.742585,92.91046089,"30.26408,-97.74355",4,,,58
2nd/Congress,30.26408,5,8,"30.26408,-97.74355",Fogo De Chao - Austin,Brazilian,30.264824,-97.744512,124.0163582,"30.26408,-97.74355",4,,$$$,1033
2nd/Congress,30.26408,5,8,"30.26408,-97.74355",Austin Rotisserie,Comfort Food,30.263536,-97.7435761,60.5418877,"30.26408,-97.74355",4.5,,$,147
2nd/Congress,30.26408,5,8,"30.26408,-97.74355",Cedar Door Patio Bar & Grill,American (Traditional),30.26407563,-97.74259017,92.1831429,"30.26408,-97.74355",3.5,,$$,606
2nd/Congress,30.26408,5,8,"30.26408,-97.74355",The LINE Austin,Hotels,30.26274167,-97.74347133,149.007096,"30.26408,-97.74355",3,,$$$,266
2nd/Congress,30.26408,5,8,"30.26408,-97.74355",Henbit,American (New),30.26368,-97.74367,48.54977324,"30.26408,-97.74355",4,,$$,99
2nd/Congress,30.26408,5,8,"30.26408,-97.74355",Burger Bar On Congress,Burgers,30.26476859,-97.74382442,80.97680473,"30.26408,-97.74355",3.5,,$,223
2nd/Congress,30.26408,5,8,"30.26408,-97.74355",Fareground At One Eleven,Food Court,30.26368,-97.74367,48.54977324,"30.26408,-97.74355",4,,$$,189
2nd/Congress,30.26408,5,8,"30.26408,-97.74355",Little Wu,Dim Sum,30.26374,-97.74365,48.54977324,"30.26408,-97.74355",3.5,,$$,44
2nd/Congress,30.26408,5,8,"30.26408,-97.74355",Forthright,Cafes,30.26273857,-97.74310461,155.1725054,"30.26408,-97.74355",4,,$$,796
2nd/Congress,30.26408,5,8,"30.26408,-97.74355",Tacodeli,Tacos,30.26539029,-97.74346584,145.9216242,"30.26408,-97.74355",4,,$,138
2nd/Congress,30.26408,5,8,"30.26408,-97.74355",TLV Israeli Street food,Middle Eastern,30.2635186,-97.74358,62.49121848,"30.26408,-97.74355",4.5,,,187
2nd/Congress,30.26408,5,8,"30.26408,-97.74355",Mason's Famous Lobster Rolls - Austin,Seafood,30.26462674,-97.74473816,129.2951367,"30.26408,-97.74355",4,,$$,88
2nd/Congress,30.26408,5,8,"30.26408,-97.74355",Veracruz All Natural,Mexican,30.263026,-97.744452,145.7402661,"30.26408,-97.74355",4,,$$,302
2nd/Congress,30.26408,5,8,"30.26408,-97.74355",Taco Pegaso,Tacos,30.26374,-97.74365,48.54977324,"30.26408,-97.74355",4,,,14
2nd/Congress,30.26408,5,8,"30.26408,-97.74355",JW Marriott Austin,Hotels,30.264551,-97.743317,56.95304952,"30.26408,-97.74355",4,,$$$,565
Guadalupe/West Mall @ University Co-op,30.28576,1,12,"30.28576,-97.74181",Panda Express,Chinese,30.28684895,-97.74113669,137.2635753,"30.28576,-97.74181",4,,$,17
Guadalupe/West Mall @ University Co-op,30.28576,1,12,"30.28576,-97.74181",Potbelly Sandwich Shop,Sandwiches,30.28687,-97.74191,120.390327,"30.28576,-97.74181",4,,$,93
Guadalupe/West Mall @ University Co-op,30.28576,1,12,"30.28576,-97.74181",Chipotle Mexican Grill,Mexican,30.2856525,-97.742041,25.19625365,"30.28576,-97.74181",3,,$,180
Guadalupe/West Mall @ University Co-op,30.28576,1,12,"30.28576,-97.74181",Medici Roasting,Coffee & Tea,30.28542386,-97.741971,40.44778842,"30.28576,-97.74181",3.5,,$,231
Guadalupe/West Mall @ University Co-op,30.28576,1,12,"30.28576,-97.74181",Union Underground,Bowling,30.2869781,-97.74127474,144.8691011,"30.28576,-97.74181",4,,,23
Plaza Saltillo,30.26217,6,6,"30.26217,-97.72743",The Eastern,Bars,30.26290852,-97.72682144,100.7947837,"30.26217,-97.72743",4,,$,54
Plaza Saltillo,30.26217,6,6,"30.26217,-97.72743",Ma’Coco,Mexican,30.26225,-97.7267,70.67279671,"30.26217,-97.72743",4,,$$,107
Plaza Saltillo,30.26217,6,6,"30.26217,-97.72743",Il Brutto,Italian,30.26282047,-97.72633188,127.8839943,"30.26217,-97.72743",4,,$$$,412
Plaza Saltillo,30.26217,6,6,"30.26217,-97.72743",Cisco's Restaurant Bakery & Bar,Breakfast & Brunch,30.26287,-97.72682,99.28248659,"30.26217,-97.72743",4,,$$,356
Plaza Saltillo,30.26217,6,6,"30.26217,-97.72743",Domo Alley Gato Tatsu-Ya,Japanese,30.26310552,-97.72626063,153.0825582,"30.26217,-97.72743",4,,$$,115
Plaza Saltillo,30.26217,6,6,"30.26217,-97.72743",Ramen Tatsu-Ya,Ramen,30.26326,-97.72624,155.8891348,"30.26217,-97.72743",4,,$$,656
Plaza Saltillo,30.26217,6,6,"30.26217,-97.72743",Bomb Tacos,Mexican,30.2625294,-97.7270584,55.49523799,"30.26217,-97.72743",3,,$,85
21st/Guadalupe,30.28395,2,9,"30.28395,-97.74198",K-Bop,Korean,30.2829,-97.74238,126.0922982,"30.28395,-97.74198",4,,$,247
21st/Guadalupe,30.28395,2,9,"30.28395,-97.74198",SouthCloud Ramen,Ramen,30.282631,-97.742321,150.276493,"30.28395,-97.74198",3.5,,$$,165
21st/Guadalupe,30.28395,2,9,"30.28395,-97.74198",Teji's Indian Restaurant and Grocery,Indian,30.28403,-97.74228,32.16428839,"30.28395,-97.74198",3,,$,465
8th/San Jacinto,30.26912,1,11,"30.26912,-97.73986",Eden Cocktail Room,Speakeasies,30.26778,-97.74072,170.3601248,"30.26912,-97.73986",4.5,,,53
8th/San Jacinto,30.26912,1,11,"30.26912,-97.73986",Firehouse Lounge,Lounges,30.268173,-97.741043,154.7524183,"30.26912,-97.73986",4,,$$,508
8th/San Jacinto,30.26912,1,11,"30.26912,-97.73986",Eureka!,American (Traditional),30.26784275,-97.74124011,194.2619778,"30.26912,-97.73986",4,,$$,994
8th/San Jacinto,30.26912,1,11,"30.26912,-97.73986",Atrium Lounge,Lounges,30.268984,-97.740336,48.14928793,"30.26912,-97.73986",3.5,,$$$,4
8th/San Jacinto,30.26912,1,11,"30.26912,-97.73986",Friends Bar,Music Venues,30.26777,-97.7407999,176.0042564,"30.26912,-97.73986",4,,$$,168
8th/San Jacinto,30.26912,1,11,"30.26912,-97.73986",BBG’s,Sports Bars,30.26776,-97.74057,166.2519548,"30.26912,-97.73986",3.5,,$$,74
8th/San Jacinto,30.26912,1,11,"30.26912,-97.73986",Omni Austin Hotel Downtown,Hotels,30.2688832,-97.74042903,60.65960846,"30.26912,-97.73986",3,,$$$,532
8th/San Jacinto,30.26912,1,11,"30.26912,-97.73986",Firehouse Hostel,Hostels,30.268173,-97.741043,154.7524183,"30.26912,-97.73986",4,,,96
8th/San Jacinto,30.26912,1,11,"30.26912,-97.73986",Dinner Elf,Food Delivery Services,30.2688755,-97.7405641,72.87941247,"30.26912,-97.73986",5,,$$,57
8th/San Jacinto,30.26912,1,11,"30.26912,-97.73986",Austin Ghost Tours,Walking Tours,30.2689471,-97.7403971,55.04709743,"30.26912,-97.73986",3.5,,,89
8th/San Jacinto,30.26912,1,11,"30.26912,-97.73986",Spark Bachelor Parties,Party & Event Planning,30.2697,-97.74324,98.77077843,"30.26912,-97.73986",5,,,16
8th/San Jacinto,30.26912,1,11,"30.26912,-97.73986",Pecan Street Festival,Festivals,30.268173,-97.741091,158.3173445,"30.26912,-97.73986",3.5,,,72
8th/San Jacinto,30.26912,1,11,"30.26912,-97.73986",Voodoo Doughnut,Donuts,30.26775,-97.7407,172.5550015,"30.26912,-97.73986",3.5,,$,2117
8th/San Jacinto,30.26912,1,11,"30.26912,-97.73986",Heros Gyros,Caterers,30.26783479,-97.73875619,177.932697,"30.26912,-97.73986",4,,$,53
Barton Springs/Bouldin @ Palmer Auditorium,30.25971,7,8,"30.25971,-97.75346",Terry Black's Barbecue,Barbeque,30.25969157,-97.75480136,128.8468551,"30.25971,-97.75346",4.5,,$$,5575
Barton Springs/Bouldin @ Palmer Auditorium,30.25971,7,8,"30.25971,-97.75346",Palmer Events Center,Venues & Event Spaces,30.26024,-97.75382,126.4520142,"30.25971,-97.75346",4,,,43
6th/Trinity,30.26735,6,5,"30.26735,-97.73933",The Jackalope,Dive Bars,30.26732,-97.73892,38.76926309,"30.26735,-97.73933",3.5,,$$,1009
6th/Trinity,30.26735,6,5,"30.26735,-97.73933",Shakespeare's Pub,Pubs,30.26752,-97.73971,42.11635736,"30.26735,-97.73933",3,,$,243
6th/Trinity,30.26735,6,5,"30.26735,-97.73933",Seven Grand,Whiskey Bars,30.26766,-97.73864,73.32254815,"30.26735,-97.73933",4.5,,$$,100
6th/Trinity,30.26735,6,5,"30.26735,-97.73933",Buckshot,Bars,30.26714,-97.73833,97.85999539,"30.26735,-97.73933",4,,$,114
6th/Trinity,30.26735,6,5,"30.26735,-97.73933",Eden Cocktail Room,Speakeasies,30.26778,-97.74072,141.7958366,"30.26735,-97.73933",4.5,,,53
6th/Trinity,30.26735,6,5,"30.26735,-97.73933",Azul Rooftop,Cocktail Bars,30.266635,-97.740319,129.084953,"30.26735,-97.73933",4,,$$,98
6th/Trinity,30.26735,6,5,"30.26735,-97.73933",Midnight Cowboy,Speakeasies,30.266983,-97.740028,67.53284497,"30.26735,-97.73933",4,,$$,501
6th/Trinity,30.26735,6,5,"30.26735,-97.73933",Pete's Dueling Piano Bar,Bars,30.26691612,-97.73862094,83.45507617,"30.26735,-97.73933",4,,$$,546
6th/Trinity,30.26735,6,5,"30.26735,-97.73933",Chupacabra Cantina Y Tacqueria,Bars,30.267735,-97.739205,44.46129384,"30.26735,-97.73933",3.5,,$$,482
6th/Trinity,30.26735,6,5,"30.26735,-97.73933",Vulcan Gas Company,Bars,30.26716232,-97.73846436,85.66202165,"30.26735,-97.73933",3,,$$,97
6th/Trinity,30.26735,6,5,"30.26735,-97.73933",Peckerheads on Sixth,Bars,30.267614,-97.738949,46.91027823,"30.26735,-97.73933",3,,$,47
6th/Trinity,30.26735,6,5,"30.26735,-97.73933",Coyote Ugly,Bars,30.26648331,-97.7381897,146.696684,"30.26735,-97.73933",2,,$$,150
6th/Trinity,30.26735,6,5,"30.26735,-97.73933",The Backspace,Italian,30.26685,-97.74043,110.1118124,"30.26735,-97.73933",4,,$$,713
6th/Trinity,30.26735,6,5,"30.26735,-97.73933",Voodoo Room,Bars,30.266626,-97.738701,100.6485497,"30.26735,-97.73933",2.5,,$$,31
6th/Trinity,30.26735,6,5,"30.26735,-97.73933",Touche',Bars,30.26666,-97.73875,91.05291693,"30.26735,-97.73933",3.5,,$,59
6th/Trinity,30.26735,6,5,"30.26735,-97.73933",Eddie V's Prime Seafood,Seafood,30.26620481,-97.74060204,176.4632665,"30.26735,-97.73933",4.5,,$$$,1327
6th/Trinity,30.26735,6,5,"30.26735,-97.73933",Stella San Jac,American (New),30.26656361,-97.74057563,148.1783243,"30.26735,-97.73933",4,,$$,931
6th/Trinity,30.26735,6,5,"30.26735,-97.73933",The Lodge Austin,Bars,30.26685,-97.73884,79.04922257,"30.26735,-97.73933",3.5,,$,36
6th/Trinity,30.26735,6,5,"30.26735,-97.73933",Antone's Nightclub,Jazz & Blues,30.2660523,-97.7403876,176.4599731,"30.26735,-97.73933",4,,$$,116
6th/Trinity,30.26735,6,5,"30.26735,-97.73933",Happy Chicks,Bars,30.26763931,-97.740781,143.0147248,"30.26735,-97.73933",4,,$$,295
East 11th/San Marcos,30.26968,1,8,"30.26968,-97.73074",Old Thousand,Cocktail Bars,30.2695805,-97.7296569,104.6020805,"30.26968,-97.73074",4,,$$,451
East 11th/San Marcos,30.26968,1,8,"30.26968,-97.73074",Franklin Barbecue,Barbeque,30.2701348,-97.73134511,77.0348863,"30.26968,-97.73074",4.5,,$$,5723
East 11th/Victory Grill,30.26896,1,9,"30.26896,-97.72843",The Victory Grill,American (Traditional),30.2692,-97.72858,33.90130458,"30.26896,-97.72843",4.5,,,58
East 11th/Victory Grill,30.26896,1,9,"30.26896,-97.72843",Nickel City,Dive Bars,30.26856,-97.7281,55.76686866,"30.26896,-97.72843",4,,$,132
East 11th/Victory Grill,30.26896,1,9,"30.26896,-97.72843",Old Thousand,Cocktail Bars,30.2695805,-97.7296569,136.5406939,"30.26896,-97.72843",4,,$$,451
East 11th/Victory Grill,30.26896,1,9,"30.26896,-97.72843",Hillside Farmacy,American (New),30.26809311,-97.72691345,173.4463293,"30.26896,-97.72843",3.5,,$$,1009
East 11th/Victory Grill,30.26896,1,9,"30.26896,-97.72843",The Frances Modern,Hotels,30.26872897,-97.72838888,25.99134706,"30.26896,-97.72843",5,,$$$,20
East 11th/Victory Grill,30.26896,1,9,"30.26896,-97.72843",Try Hard Coffee Roasters,Coffee Roasteries,30.268805,-97.728751,35.034472,"30.26896,-97.72843",5,,$,116
East 11th/Victory Grill,30.26896,1,9,"30.26896,-97.72843",Paperboy,Coffee & Tea,30.2684012,-97.72755585,104.4429621,"30.26896,-97.72843",4.5,,$$,827
East 11th/Victory Grill,30.26896,1,9,"30.26896,-97.72843",Tony's Jamaican Food,Caribbean,30.26878166,-97.72790527,54.1538028,"30.26896,-97.72843",4.5,,$$,288
East 11th/Victory Grill,30.26896,1,9,"30.26896,-97.72843",Quickie Pickie,"Beer, Wine & Spirits",30.268796,-97.727235,116.2023197,"30.26896,-97.72843",4,,$$,250
23rd/San Jacinto @ DKR Stadium,30.2856,7,14,"30.2856,-97.7335",Texas Expresso,Coffee & Tea,30.28447,-97.7343,173.6552589,"30.2856,-97.7335",4,,$,36
South Congress/James,30.25103,7,2,"30.25103,-97.74926",Hotel San José,Hotels,30.25066,-97.74966,57.19782036,"30.25103,-97.74926",4,,$$,413
South Congress/James,30.25103,7,2,"30.25103,-97.74926",Lucky Robot,Sushi Bars,30.25085148,-97.74900629,31.43186052,"30.25103,-97.74926",4,,$$,1306
South Congress/James,30.25103,7,2,"30.25103,-97.74926",Perla's,Seafood,30.24995,-97.74993,139.3801902,"30.25103,-97.74926",4,,$$$,1799
South Congress/James,30.25103,7,2,"30.25103,-97.74926",Continental Club,Dive Bars,30.25049782,-97.74902344,63.07835323,"30.25103,-97.74926",4,,$$,374
South Congress/James,30.25103,7,2,"30.25103,-97.74926",Joann’s Fine Foods,Diners,30.25157,-97.74915,56.30205938,"30.25103,-97.74926",4,,$$,283
South Congress/James,30.25103,7,2,"30.25103,-97.74926",Austin Motel,Hotels,30.25175,-97.7491,72.05015817,"30.25103,-97.74926",3.5,,$$,188
South Congress/James,30.25103,7,2,"30.25103,-97.74926",Kimber Modern,Hotels,30.250104,-97.748397,132.1874256,"30.25103,-97.74926",5,,$$$,157
South Congress/James,30.25103,7,2,"30.25103,-97.74926",Jo's Hot Coffee Good Food,Juice Bars & Smoothies,30.251045,-97.749371,10.79155801,"30.25103,-97.74926",4,,$,905
South Congress/James,30.25103,7,2,"30.25103,-97.74926",Burro Cheese Kitchen,Sandwiches,30.251704,-97.748737,90.22421178,"30.25103,-97.74926",4,,$,284
South Congress/James,30.25103,7,2,"30.25103,-97.74926",Gelato Paradiso,Desserts,30.24977,-97.75012,162.6447319,"30.25103,-97.74926",5,,$$,101
Dean Keeton/Whitis,30.2898,0,17,"30.2898,-97.74041",Hole in the Wall,Music Venues,30.29005,-97.74161,134.4583809,"30.2898,-97.74041",4,,$,191
Dean Keeton/Whitis,30.2898,0,17,"30.2898,-97.74041",Zombie Taco,Tacos,30.2900268,-97.7412256,93.97717298,"30.2898,-97.74041",4,,,45
Dean Keeton/Whitis,30.2898,0,17,"30.2898,-97.74041",Moody's Kitchen and Bar,Pizza,30.28992422,-97.74158495,113.6553797,"30.2898,-97.74041",3.5,,,46
Dean Keeton/Whitis,30.2898,0,17,"30.2898,-97.74041",Moxy Austin - University,Hotels,30.29017997,-97.741649,126.2425998,"30.2898,-97.74041",3.5,,,39
Dean Keeton/Whitis,30.2898,0,17,"30.2898,-97.74041",Cava,Mediterranean,30.28856225,-97.74168442,184.1617528,"30.2898,-97.74041",4,,$$,162
Dean Keeton/Whitis,30.2898,0,17,"30.2898,-97.74041",Littlefield Patio Cafe,Pizza,30.2893128,-97.739742,83.95562668,"30.2898,-97.74041",3,,$,24
6th/Lavaca,30.26889,2,10,"30.26889,-97.74525",Garage,Cocktail Bars,30.26796,-97.7440893,152.0500057,"30.26889,-97.74525",4.5,,$$,332
6th/Lavaca,30.26889,2,10,"30.26889,-97.74525",The Iron Bear,Dance Clubs,30.268522,-97.745513,55.67649199,"30.26889,-97.74525",4,,$,110
6th/Lavaca,30.26889,2,10,"30.26889,-97.74525",The Roosevelt Room,Cocktail Bars,30.2677,-97.74627,169.940927,"30.26889,-97.74525",4.5,,$$$,673
6th/Lavaca,30.26889,2,10,"30.26889,-97.74525",Comedor,Mexican,30.267721,-97.744204,164.7955747,"30.26889,-97.74525",4,,$$$,381
6th/Lavaca,30.26889,2,10,"30.26889,-97.74525",The Belmont,Music Venues,30.268566,-97.745682,54.72967045,"30.26889,-97.74525",3.5,,$$,90
6th/Lavaca,30.26889,2,10,"30.26889,-97.74525",Lonesome Dove Western Bistro - Austin,American (New),30.2682,-97.74402,137.2222562,"30.26889,-97.74525",3.5,,,27
26th/Nueces,30.29068,0,12,"30.29068,-97.74292",Hole in the Wall,Music Venues,30.29005,-97.74161,129.3678814,"30.29068,-97.74292",4,,$,191
26th/Nueces,30.29068,0,12,"30.29068,-97.74292",Zombie Taco,Tacos,30.2900268,-97.7412256,168.7989212,"30.29068,-97.74292",4,,,45
26th/Nueces,30.29068,0,12,"30.29068,-97.74292",Madam Mam's - UT West Campus,Thai,30.290923,-97.742225,68.90243147,"30.29068,-97.74292",3,,$$,598
26th/Nueces,30.29068,0,12,"30.29068,-97.74292",Kerbey Lane Cafe - University,Tex-Mex,30.29122,-97.7415,145.4470573,"30.29068,-97.74292",3.5,,$$,939
26th/Nueces,30.29068,0,12,"30.29068,-97.74292",Moody's Kitchen and Bar,Pizza,30.28992422,-97.74158495,153.2764426,"30.29068,-97.74292",3.5,,,46
26th/Nueces,30.29068,0,12,"30.29068,-97.74292",The Pizza Press,Pizza,30.29072,-97.74201,81.4367667,"30.29068,-97.74292",4,,$,228
26th/Nueces,30.29068,0,12,"30.29068,-97.74292",Moxy Austin - University,Hotels,30.29017997,-97.741649,134.1037852,"30.29068,-97.74292",3.5,,,39
Barton Springs/Kinney,30.262,2,14,"30.262,-97.76118",Juliet Italian Kitchen,Italian,30.26164582,-97.76005464,115.0336618,"30.262,-97.76118",4,,$$,805
Barton Springs/Kinney,30.262,2,14,"30.262,-97.76118",Lou’s - Barton Springs,Bars,30.2624471,-97.7616614,67.89141102,"30.262,-97.76118",4,,,26
Barton Springs/Kinney,30.262,2,14,"30.262,-97.76118",SquareRut Kava Bar,Lounges,30.26196805,-97.76180997,60.6084496,"30.262,-97.76118",4,,$,61
Barton Springs/Kinney,30.262,2,14,"30.262,-97.76118",Austin Eastciders - Barton Springs,Cideries,30.26212,-97.761237,14.42271904,"30.262,-97.76118",4,,$$,170
Barton Springs/Kinney,30.262,2,14,"30.262,-97.76118",International Grub,Food Trucks,30.2619,-97.76167,60.61118408,"30.262,-97.76118",5,,,10
Barton Springs/Kinney,30.262,2,14,"30.262,-97.76118",Baby Acapulco,Mexican,30.26306,-97.76237,167.3432199,"30.262,-97.76118",3.5,,$$,631
Barton Springs/Kinney,30.262,2,14,"30.262,-97.76118",Pecan Grove RV Park,RV Parks,30.26269008,-97.76008401,130.2607346,"30.262,-97.76118",4.5,,,35
Barton Springs/Kinney,30.262,2,14,"30.262,-97.76118",Thom's Market,Convenience Stores,30.26165,-97.7596499,153.7115106,"30.262,-97.76118",4.5,,$$,106
Barton Springs/Kinney,30.262,2,14,"30.262,-97.76118",JuiceLand,Juice Bars & Smoothies,30.26242,-97.76238,136.1964178,"30.262,-97.76118",4.5,,$$,292
East 6th/Medina,30.26455,3,7,"30.26455,-97.73165",Shangri-La,Lounges,30.265049,-97.731573,55.97683309,"30.26455,-97.73165",4,,$$,316
East 6th/Medina,30.26455,3,7,"30.26455,-97.73165",Pasta Bar,Bars,30.264676,-97.73186,24.49866846,"30.26455,-97.73165",4.5,,$$$$,26
East 6th/Medina,30.26455,3,7,"30.26455,-97.73165",Violet Crown Social Club,Lounges,30.26426,-97.73078,90.20596064,"30.26455,-97.73165",4.5,,$,185
East 6th/Medina,30.26455,3,7,"30.26455,-97.73165",Buenos Aires Café - Este,Argentine,30.26414,-97.73044,123.6675431,"30.26455,-97.73165",4,,$$,754
East 6th/Medina,30.26455,3,7,"30.26455,-97.73165",Ah Sing Den,Cocktail Bars,30.26485,-97.7313,47.69028406,"30.26455,-97.73165",3.5,,$$,287
East 6th/Medina,30.26455,3,7,"30.26455,-97.73165",Wright Bros Brew & Brew,Coffee & Tea,30.26427054,-97.73303222,136.3368051,"30.26455,-97.73165",4,,$,312
East 6th/Medina,30.26455,3,7,"30.26455,-97.73165",Fukumoto Sushi & Yakitori,Sushi Bars,30.26470513,-97.73169535,17.79112088,"30.26455,-97.73165",4.5,,$$$,565
East 6th/Medina,30.26455,3,7,"30.26455,-97.73165",Milonga Room,Cocktail Bars,30.264143,-97.730413,127.1295401,"30.26455,-97.73165",4,,,22
East 6th/Medina,30.26455,3,7,"30.26455,-97.73165",Hopdoddy Burger Bar,Burgers,30.26377869,-97.73218364,99.91207943,"30.26455,-97.73165",4,,$$,75
East 6th/Medina,30.26455,3,7,"30.26455,-97.73165",The Guild,Hotels,30.2646177,-97.7319159,26.62341106,"30.26455,-97.73165",4,,$$,81
East 6th/Medina,30.26455,3,7,"30.26455,-97.73165",East Austin Hotel,Hotels,30.264653,-97.730712,90.81040539,"30.26455,-97.73165",4,,$$,55
East 6th/Medina,30.26455,3,7,"30.26455,-97.73165","Snooze, an A.M. Eatery",Breakfast & Brunch,30.26345121,-97.7310762,134.0326746,"30.26455,-97.73165",4,,$$,375
East 6th/Medina,30.26455,3,7,"30.26455,-97.73165",Spartan Pizza,Pizza,30.2649398,-97.7320932,60.74896965,"30.26455,-97.73165",4,,$,295
East 6th/Medina,30.26455,3,7,"30.26455,-97.73165",Tender Thighs,Chicken Shop,30.264986,-97.731585,46.65745901,"30.26455,-97.73165",4.5,,,20
East 6th/Medina,30.26455,3,7,"30.26455,-97.73165",Gyu-Kaku Japanese BBQ,Japanese,30.26330222,-97.73076914,162.504317,"30.26455,-97.73165",3.5,,$$,204
3rd/West,30.2678,7,4,"30.2678,-97.75189",True Food Kitchen,American (New),30.26751023,-97.75199286,33.70117472,"30.2678,-97.75189",4.5,,$$,1115
3rd/West,30.2678,7,4,"30.2678,-97.75189",Malibu Poke,Poke,30.26624185,-97.75338016,92.77483294,"30.2678,-97.75189",4,,$$,125
3rd/West,30.2678,7,4,"30.2678,-97.75189",Nekter Juice Bar,Juice Bars & Smoothies,30.2671755,-97.7520535,71.19429679,"30.2678,-97.75189",3.5,,$$,33
3rd/West,30.2678,7,4,"30.2678,-97.75189",Codependent Cocktails + Coffee,Cocktail Bars,30.26770406,-97.75080261,104.9724024,"30.2678,-97.75189",3.5,,$$$,134
3rd/West,30.2678,7,4,"30.2678,-97.75189",The Baked Bear,Ice Cream & Frozen Yogurt,30.26624186,-97.75338017,92.77483294,"30.2678,-97.75189",4.5,,$$,265
3rd/West,30.2678,7,4,"30.2678,-97.75189",Merit Coffee,Coffee & Tea,30.26760372,-97.75208273,28.61674053,"30.2678,-97.75189",4,,$$,154
3rd/West,30.2678,7,4,"30.2678,-97.75189",Cookbook Bar & Cafe,Cafes,30.266483,-97.751464,152.050966,"30.2678,-97.75189",3.5,,$$,70
South Congress/Academy,30.25222,5,5,"30.25222,-97.74881",Aba - Austin,Mediterranean,30.25350777,-97.7478877,168.3813642,"30.25222,-97.74881",4.5,,,917
South Congress/Academy,30.25222,5,5,"30.25222,-97.74881",Summer House on Music Lane,Breakfast & Brunch,30.25261777,-97.74769523,115.8510105,"30.25222,-97.74881",4,,$$,125
